ID,Review,address
2010001,I do not like they indirectly force a visitor to buy their entrance ticket to the souvenir shop though the entrance ticket after that can get discount when you purchase any chocolate. It is small  but can experience in making chocolate or macaron. Their sample chocolate got black chocolate and white chocolate mixed together but in fact the class provide one color of chocolate to each participant. Thus  we cannot mix the color together as we got one color only. Overall  is normal place without any surprise for us. But there is a nearby local restaurant selling local food (abalone bimbap and etc) providing baby chair which I truly appreciate it.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010002,Full of Chocolates for you to taste and buy. You can join the chocolate making class too with your family.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010003,The admission is cheap but boring. There is a chocolate making class but  I didn't do it. It was filled with kids.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010004,We regretted going to this place. The entrance fee is 5 000 won and they give you a 3 000 coupon to use when you buy their products. There is nothing to see except display of chocolates from different countries which is available at a supermarket. Really it is a waste of money and waste of time.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010005,It is the worst place we have visited in whole Korea. The introduction of chocolate production is tiny and mostly in Korean only. We learned that Leibniz is a company of Russia and Kinder chocolate is coming from Asia. So it is not only tiny it has a lot of wrong information as well. After 10 minutes we have seen everything and left again.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010006,This is not a bias assessment. I would be glad if the establishment owner would take in advise from visitor feedback. This is my first time to rate an establishment with such a low rating. It is a total rip-off as entrance fee is collected before cafe and store. There nothing impressive with the collection and exhibit area is extremely small. There is another fees impose for DIY chocolate making session. No educational value  no entertainment value. I would not recommend it to anyone.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010007,for 6000won per a ticket for an adult  what you get is a coupon worthy of 3000won which u can use to buy chocolate at the shop...I still remember the first thing that the ticket officer told me was ... I could use the coupon to buy chocolate at the shop located at basement.What I feel so disappointed is that the so-called showroom only displays chocolates made in different shapes or figures. Also  what I can buy from the basement was chocolates from other countries. No Jeju features at all for both chocolates and display.This shop is a total disgrace to Korea.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010008,That is the first time I am rating a place terrible. To begin with there are only Korean introduction and description for all the items and collections displayed there. We all read Korean don't we?As stated in other reviews this place has zero content. I can easily find more chocolate related stuff in a convenience store that this so called chocolate land. Worse  the entry ticket is bundled with a purchase voucher of the chocolate items sold at the store in this place. Contradictory to the all Korean introductions and descriptions  the chocolate available in the store are all international brands. If you are looking for the experience of travelling to Korea to buy chocolate probably from your own country  there you go!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010009,This is the most boring museum ever. They have some stuff made with chocolate but it's nothing nice. Also if you want to take the chocolate class you have to pay more.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010010,It was located behind the mbc k-pop. The place was quite deserted. Nothing much to see.. you are given ??000 voucher each for a ??000 admission fee. Literally  this place is just encouraging you to shop at their shop.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010011,There aren't a lot of stuff you can do here unless you join the chocolate making class which costs around 20 000won including the kit. The good thing is that the entry fee (3 000 won) may be used to purchase anything here. There's a small shop that sells ice cream here so it's a good place to rest.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010012,Have choclate variety.Price is 3 000 for adult and 2 000 for childs.Choclate lab is amazing you can make choclate box by yourself.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010013,As the Chocolate Land is within 10 minutes??walk from the Teddy Bear Museum in the Jungmun Resort area ??just follow the direction on the sign-posts ??my family and I had no hesitation to visit it on a rainy Sunday.Getting there and fees: First and foremost  you have to note that Chocolate Land is different from Chocolate Museum. Chocolate Land is in the south central part of Jeju while Chocolate Museum is in the south west Jeju. We didn't need the GPS coordinate/code for Chocolate Land but it's 7381197 for anyone who's driving there directly. The entrance fee for adults is 3000 won and 2000 won for children. A voucher was given back for every purchased ticket which can be redeemed at the gift shop or the cafÃ© or the Chocolate School.The Museum/Attraction: After going past the ticketing counter  you then turn right. The section on the left is a cafÃ© and photograph/selfie stops of different types of Korean houses and benches with toy bears. There's even a figurine of Santa Claus in front of one house  which was interesting considering Christmas is still some 6 months away. The section on the right is the exhibits on the history of chocolates  with the words written only in Korean. We went down the stairways to the level below in which there's a Chocolate School which teaches chocolate making at 120 000 won with lessons starting every hour from 10am to 6pm (I think the children would be more interested than adults). We didn't go into the School; instead  we walked past M&M figurines and a Christmas tree (again interesting) and reached the chocolate shop where there are interesting exhibits of chocolates (behind glass) from America  Europe and Asia. The gift shop has an extensive selection of chocolates (I think slightly more than outside). The prices of the Jeju chocolates of the same brand at the gift shop were slightly more expensive compared to those selling outside Chocolate Land. However  the Chocolate Land chocolates became slightly cheaper than those outside when we utilised the discount vouchers. Unique local Jeju chocolates are those with pink cactus flowers  mandarin oranges and hallabong fillings. We couldn't wait till Christmas?¦we ate some of the chocolates before we left Jeju  and these were yummy!There is a small observation area (Chocolate Garden) outside the building where the view looks towards the sea. There's also a statue of Willy Wonka from the 1971 movie ?˜Willy Wonka and the Chocolate Factory??where you could take a photograph and selfie with. But we couldn't go outside because it's raining.I recommend visiting the Chocolate Land if you have the time and if you have an appreciation of chocolates. Otherwise  I think you wouldn't miss much if you decide to skip it.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010014,The only value here I think is let the kids make their own chocolates. It's a funny experience. Apart from that  the display is a joke. Anyway  the entrance fee is low and it doesn't matter much.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010015,Cafe didn't have a Cafe Mocha?! Just chocolates inside museum boxes. If you don't have kids  skip it! If you go then the kids will enjoy the chocolate making...,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010016,Interesting to see historic chocolate packaging  however  amount  quality and selection of display have reflected on cost of admission fee.Great souvenir shop in the basement!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010017,"Museum is the wrong term for this facility. It is more of a showcase of chocolate that the owners children may have learned to make. You pay 3000won per person which you technically ""get back"" if you purchase their price gouged chocolates or do their make your own chocolate class for 12  000 won more. Save yourself the pain and buy some snickers and M&M's at the close by 7-11 instead.",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010018,It was a good experience to make chocolates with my family. Especially  my princesses really enjoyed it ! Pictures painted by chocolate was impressive to me !Overall  I strongly recommend to families with young kids as the process was simple and safe.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010019,"First you pay a 3 000 won entrance fee  which you can use to get a discount if you decide to buy any of their ridiculously overpriced chocolate. The ""museum"" is just a bunch of boxes and chocolate from some places around the world. That's all there is. The only other thing to do is make chocolate. You have to pay 12 000 won for that  2 000 more if you want other colors like white or pink chocolate. So in summary  you pay 3 000 to get in so that you can pay more to make chocolate. If you skip this attraction  you wouldn't be missing much and saving yourself some money.",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010020,The chocolates there are not exactly cheap. We found cheaper ones on sale by the tourist attractions. Not exactly worth paying 3 000won to see some choco display. Nothing really that impressive too. The 3 000 won entrance ticket can be used to redeem for drinks or offset chocolate purchases within the museum too.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010021,Calling this place a museum is absolute fraud. The entrance fee is 3000 won which is returned to you in the form of a coupon for the cafe or gift shop - both of which are insanely overpriced. The 'displays' are ridiculous - chocolate gold coins  chocolate Easter eggs  Guylian seashell-shaped chocolates  posters of the film 'Chocolat ' a statue of Willy Wonka. It's almost as if the museum is teasing the West for its chocolate traditions - if it can even be called that. There is really nothing of interest in this museum. There is  however  a pretty nice view of the ocean to the rear of the museum.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010022,"The building is attached to the ""jeju tourism"" board (or something like that). It costs about 4 or 5 000 won to get in  then handed a coupon for a discount at the cafe or any of the products. The children enjoyed it as they got to make chocolate for 10 000 which included a take home mold. The museum isn't much to look at but just enough to make your mouth water. It is close enough to all the other activities in the area  if traveling with kids  this is a good ""trade off"" point to let them have some fun.",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010023,"First  there is nothing worth seeing in this place. The exhibits were not even interesting-think chocolates shaped after teddy bears and placed in display cabinets. Their ultimate objective is to lure you to their shop which sells chocolate that....can be bought all over Jeju island. They don't even make their own chocolate.Second  they are liars. The saleswoman introduced the jeju orange chocolates to me  gave me a sample to try and recommended the ""best"" tasting brand. I tried it and i did like it. She recommended getting the set of 5 small boxes (each box containing 8 pieces of chocolates) because it was more worth it than the bigger box which was going for the same price but had 2 pieces less. I bought the set of 5 small boxes. When I got back  i tried the chocolates. Guess what? They tasted like cheap imitation chocolates. Nothing like the sample she gave me. Worse  each box only had a MAXIMUM<- note  of 6 pieces of chocolates. In addition  the saleswoman had such a bad attitude after I said i would only get one set of 5 small boxes. This place is totally not worth the trip. You can get better chocolates even at the airport  at a cheaper price. Don't waste your time and money.?¬? ",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010024,There wasn't much to look and read (all in Korean) but caring and friendly staff made our day.For one of the most visited city or area for foreign tourists  it's hard to believe that the most of the places do not have English speaking staff.We were having hard time finding good place to go and dine  recommendations by the staff at the Chocolate Land were very very helpful. Also  the chocolates we purchased with his help turned out very good.If you are in Jung Moon tour sector  need a little break for a free coffee (it's free with a coupon you get when you pay an admission) and some help from an English and Chinese speaking staffs.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010025,It's 3000 Won to enter and it is mostly just a chocolate shop. They do chocolate making classes  if you are interested  but that costs an additional 10 000 - 12 000 won (sorry  I am not sure about the exact price. We asked  but I don't remember). You can use your entrance fee to purchase chocolate  but way not just buy chocolate somewhere else?,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010026,There is no chocolate model  just Chocolate shop  don't think to go there. its poorest chocolate museum in the world.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010027,We already know its gonna rain the whole day based on the weather forecast that's why we were in this area as it is full of museum...So... We run into this Choc Land after visiting the 'believe it or not museum' & teddy bear museum. Ermm  how to say  you can use part of the entrance ticket to buy chocolate here  and there were many cute & special chocolate displayed... But  that was it  no more no less. So... Unless you don't mind  you may dropby to buy some chocolate & snap some nice picture  rest a bit as there is not much people here. Else you may wanna consider stay longer in the Believe it or not Museum or even the Alive Museum :),Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010028,It is hard to say anything good about this place. Basically  it is a small chocolate gift shop that charges $3 a person to enter. You receive a coupon good for $3 back on any purchase. I suppose it is their way to ensure that you buy something.The only interesting thing was that they had these cookie balls that you smashed with a hammer to eat.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010029,"What WERE they thinking of! The ""museum"" is a few glass cases with examples of bars/boxes of chocolates. The ""factory"" is a table where you can buy cooking chocolate and make your own. The only good news is that your (HUGE) entrance fee is refunded in the way of a coupon to use at the (VERY OVERPRICED) chocolate shop. There is NOTHING here. It's AWFUL.Buy your choccies in the supermarket and give this place a wide berth.",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010030,Visited it today but nothing interesting except for some chocolate goodies for sales. Rather disappointed to be honest.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010031,Very disappointing. There were a few panels in the entrance hall that had information about chocolate and very poorly kept display boxes  but everything was only in Korean. Downstairs  you can see chocolate packages from different countries  but mostly ordinary products that can be bought in Korean supermarkets. No effort was given to make a proper display with special chocolates. Plus  some chocolates were mislabeled under the wrong countries. There was a station where chocolates in bags could be squeezed into molds. I was not able to participate because the staff panicked when they saw a non-Korean face  despite the fact that I spoke Korean to them. Do yourself a favor and go in the convenience store across the road - there is a better display of chocolate there.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010032,Indeed a disappointing experience. Yes  this is just an excuse to get you to the gift shop  but at least they could have made the trip there interesting. The story of chocolate is among the most fascinating in the histories of commodities  but they made it a torture. You will see some exhibits on the history of chocolate  a few displays of old boxes and cases of chocolates  and some needless toy sculptures  but mostly a forgettable experience. You do have to pay a small amount and get a coupon for your chocolate or drink purchase. So  if you are desperate to eat some chocolate  or it's raining heavily outside  or you need quickly some air-conditioning  then give it a try; otherwise  enjoy Jeju's natural scenery and wonders instead.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010033,If you want to see a bunch of boxes of chocolate from all over the world  this is the place for you. The 3000 won you pay to enter gives you a discount to what you can buy there so if you want to buy chocolate you won't feel ripped off  but you can buy the same chocolate in any gift shop for the same price. There are a lot of great places on Jeju. I wouldn't go out of your way to visit here.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2010034,Chocolate land  is an interesting place to visit  it is close to Teddy Bear museum  they charge 3000 won for enterance  & give you coupon for the same amount  so when you buy chocolates the amount is deducted. It consists of 2 floors  the lower level has workshop where I saw people experimenting with chocolates  I did not because the did not know english.They have exhibition where chocolates from all parts of the world shown.They have samples on both levels to taste & then decide which flavor to buy. The upper level has cubicles with history of chocolates  & nice statues made of chocolates.The upper level has coffee shop where you can rest & have hot or cold drinks  icecream & chocolates.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î110¹ø±æ 15
2020001,Located 100m from Boo Young Hotel  you can just walk up. It;s a 5 level building slightly similar to HKCC in Wan Chai. There is a 7-11 convenient store but closes early. In house also a buffet restaurant  a bank and a Duty Free Supermarket where you have to pick up the perfumes  liquors and cigarettes at airport.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020002,It is big and really fun to hang  people come here with business  so not much to review. It is pretty cool.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020003,This is a crown jewel for Jeju Island. Plenty of facilities and convention area. When I was there  a radiology convention packed the Center. A little bonus is a place where you can buy duty free items outside of the airport. Very convenient.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020004,It is not tourist attraction but great place for a conference  inside you have seven eleven and gift shop - I would advice this gift shop with nice sweets  tangerines and black garlic. Tangerines are the best from this Island!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020005,A nice and very big convention center with some shops and a very good restaurant which we visited. If you are around take visit. Not a must.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020006,the facilities are excellent  very spacious  and comfortable. staff great. out on it own with little to attract you and but great facility. not sure who supplied the food first night plenty to eat second night they ran out. end of our evenings there was no where to book/order a cab so thank goodness the BooYung hotel assisted.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020007,I participated in an event focusing on renewable energy and green growth at this superb convention centre. It is modern with meeting rooms upstairs having amazing almost panoramic view of the Jeju coastline. It has large exhibition floor  with large conference rooms on the three floors  but also bilateral meetings rooms that are convenient and centrally located. The catering and banquets were simply exquisite with great Korean cuisine and the banquet room and service were just incredible. I found it very convenient place for participating and networking.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020008,Drove by the convention center in jeju on our day tour in November 2016. Located near the jungmann cliffs. There are some restaurants which are a 5 minute drive away. Lots of windows in the building. Also  many palm trees adorn the grounds surrounding the convention center. Our guide said it was a fairly new building in jeju.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020009,From  this convention center  we could see the Hyatt and beautiful sea of Jeju. I heard this place has duty free shop but we didn't go inside the building.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020010,Located south of the island  in front of the see  easily accessible with the airport shuttle limousine. Plenty of space for organizing major events.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020011,The architecture of this conference centre is the first exciting and majestic comment on the centre. It has big conference rooms with the best facilities to host big events. I attended the international mercury conference here and the logistics of the venue provided us with a flawless event. There are also several fast food restaurants at the bottom level of the centre  with a duty free shop on the other side. It is a local attraction and the visitors seem to enjoy it too  since it was constantly busy. On the second floor is a curio shop for some gifts from Jeju.The airport limousine bus no 600 stops outside entrance of the venue  but there are local taxis frequently available to take you anywhere.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2020012,It is a must see place for a tourist to visit the area near to the convention center especially place near to the beach at the back side of convention center. The beach area with loan provide a haven like feeling for those who love peace. After being travelled around Jeju that place held at the top place among other places.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 224
2030001,?˜ì„±?ëŠ” ?†ëŠ” ë°•ë¬¼ê´€?…ë‹ˆ?? ?œì£¼ ?œê??¬ì‹œ ?ˆë•ë©´ì— ?„ì¹˜??ê±´ê°•ê³¼ì„±ë°•ë¬¼ê´€???€???˜ëª»???•ë³´?¸ê±° ê°™ìŠµ?ˆë‹¤. ?˜ì •?´ì£¼?¸ìš”.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¾È´ö¸é ÀÏÁÖ¼­·Î 1611
2040001,The view from the bridge is really pretty but we wanted to see the fall and you could barely see it because it was so far away.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 93
2040002,In my opinion it's much more beautiful and interesting from outside than on the bridge.Of course better to visit in good weather condition :),Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 93
2040003,We walked over the bridge to get to Cheonjeyeon Falls. I didn't think too much of it. When we were below the bridge level and I looked up  I was very pleasantly surprised by the beautiful dragon motifs on the side of the bridge.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 93
2040004,Was there during winter  thus not much water can be seen under the bridge. Can see far away on the bridge  and the view was nice. Other than that  nothing much at the attraction. There was one fountain of various animals heads  and supposedly you are to face any one of them to throw in a coin and make a wish according to what you wanted.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 93
2040005,I thought my travel period was not very ideal. In end Nov  I had expected to miss the autumn foliage  and yet too early for snow.Jeju (particularly the park surrounding Seonim Bridge) surprised me. There were still some red and yellow leaves on the trees. Not a lot  I admit... but sufficiently beautiful.I didn't really fancy the intricate design of the bridge. But loved the stroll in the park as it felt relaxing and tranquil.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 93
2040006,I would recommend to visit Cheonjeyeon falls and walk outside the park for better view of the bridge. Well built. Very clean beautiful park and falls.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 93
2040007,This is one of the beautiful bridges I?™ve ever seen so far. The sceneries are breathtaking the air is so fresh and surrounding are greens,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã Áß¹®°ü±¤·Î 93
2050001,"It was windy and cold the time I visit which was 1st of March 2018  this place was made famous by the Korean drama ""All in "" many years ago   scenery was so so only . The all in church turn into a candy house .",Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050002,When we go the weather is not on our side. Lot of mist and can't see clearly from TOP. Bt it would be better if clear sky.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050003,There is a long steep path in order to reach the lighthouse on top. But that shouldn't be a problem as the scenery along the road is empowering your feet to work. In the middle of the path  there is a candy house like building. But unfortunately  it was reconstructing at that moment. So  I bought a chocolate ice cream beside the reconstruction to settle my unhappiness. The ice cream tastes unexpectedly good  it is rich in chocolate and smooth when I put it into my mouth. It takes about 10 minutes to reach the lighthouse  we took several pictures there  but no one is perfectly taken because of strong wind  our hair flowing like crazy  so we didn't spend much time on the lighthouse.We took about 30 minutes there and didn't have a chance to visit the building at that time  so I strongly recommend you to go there at autumn or spring and plan more than half an hour if you are deciding to visit there.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050004,The outlook has been dressed up and over designed. It looks like a candy house rather than a church. It is quite disappointed especially when you have been walking from a long way out there in order to move closer to it but it does not give you any romantic feeling at all.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050005,Walking along the coastal and climb up to the lighthouse is not a bad idea. Horse riding course nearby. Relaxing and enjoyed the cool wind blow .,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050006,There is a big signage in Korean at the entrance next to the ticketing booth which we didn't apprehend  but the window of the ticketing booth was blocked with wood and when we moved to the back of the premises  we found back doors not closed and things which seemed to be exhibits were scattered on the backyard.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050007,how lucky we are can reach this place at perfect time  a good weather and sunset. Enjoy every single of the land  peaceful. If I have more times I will stay here for couples day.The park was pretty enough  for couple or family  kids will fun here. they can ride horse or just running around the garden. very recommended to visit.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050008,i didn't go into the house but only walked along the path outside. the sea view is beautiful and you can plan to go with some other attractions nearby,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050009,To reach the place  need to walk along not properly paved route with long bushes  initially thought the guide had taken us to wrong place. Quiet place with nice coastal view. Unfortunately  we didn't manage to go to the church as there's sudden downpour  left us no choice but to end the visit. I saw horse carriage and shuttle bus service that can bring you around.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050010,I decided to visit this place after reading some good reviews and was not disappointed. The coastal view is breathtaking and breathing in the sea breeze was relaxing. Other than the church nothing much else to see  but you can take some nice pictures here. Seongsan Sunrise peak is nearby so don't miss that too. Tried the barbecued cuttlefish that they were selling there and it was fresh and delicious.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050011,We spent a half day here for a short walk. It was such a peaceful and relaxing place. You could see many coastal rocks and Udo. If you like  you could ride a horse to wander a while. You may also visit the lighthouse and the chapel nearby. This was one of must go tourist points in Jeju!,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050012,Nothing much to do over there. You will only walk walk walk to look at the view. With the cooling wind and nice view. I made me feel very relax and the walk is enjoyable. I think it is a must visit place if you have not been here before.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050013,The view around the curch is really nice. I didn't go inside the church.The location near seongsan ilchubong.Make sure u visit two of them when u come to jeju,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050014,The house and church were korean drama set. It's easy to reach from parking lot and the scenery is beautiful. I think no need to enter the house/church  just enjoy the surroundings.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050015,It is a nice short stroll from the parking lot to the church. For Korean drama lovers  I guess. I am not really into it. If you are short for time in Jeju  do give this a miss.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
2050016,It is quite nice to visit the grounds of this place. Lots of pictures (on cardboards!!) opportunities. But the walk along the trail itself is really quite nice. Great photo view of the sea as the background.,Á¦ÁÖÆ¯º°ÀÚÄ¡µµ ¼­±ÍÆ÷½Ã ¼º»êÀ¾ ¼·ÁöÄÚÁö·Î 107
